,run,episode,episodeReward,episodeProgress,episodeLapTime,episodeCrash
0,0.0,0.0,-0.5699999999999996,5.4,,1.0
0,0.0,1.0,-1.1,3.5000000000000004,,1.0
0,0.0,2.0,1.38,12.400000000000006,,1.0
0,0.0,3.0,-0.48999999999999955,5.7,,1.0
0,0.0,4.0,-1.3199999999999998,2.7,,1.0
0,0.0,5.0,-0.3599999999999999,6.1,,1.0
0,0.0,6.0,-1.0100000000000002,3.7,,1.0
0,0.0,7.0,-1.5899999999999999,1.6000000000000003,,1.0
0,0.0,8.0,-0.8699999999999999,4.1,,1.0
0,0.0,9.0,-1.6400000000000001,1.4000000000000001,,1.0
0,0.0,10.0,-1.7,1.3,,1.0
0,0.0,11.0,-1.53,1.7,,1.0
0,0.0,12.0,-1.5899999999999999,1.5000000000000002,,1.0
0,0.0,13.0,-1.56,1.8,,1.0
0,0.0,14.0,-1.5,1.7999999999999998,,1.0
0,0.0,15.0,-1.56,1.7000000000000002,,1.0
0,0.0,16.0,-1.56,1.6,,1.0
0,0.0,17.0,-1.5899999999999999,1.7000000000000002,,1.0
0,0.0,18.0,-1.65,1.3,,1.0
0,0.0,19.0,-1.55,1.7000000000000002,,1.0
0,0.0,20.0,-1.5,2.0,,1.0
0,0.0,21.0,-1.77,1.0,,1.0
0,0.0,22.0,-1.66,1.3,,1.0
0,0.0,23.0,-1.63,1.5000000000000002,,1.0
0,0.0,24.0,-1.68,1.3,,1.0
0,0.0,25.0,-1.66,1.3,,1.0
0,0.0,26.0,-1.77,0.9,,1.0
0,0.0,27.0,-1.66,1.4000000000000004,,1.0
0,0.0,28.0,-1.69,1.3000000000000003,,1.0
0,0.0,29.0,-1.68,1.3000000000000003,,1.0
0,0.0,30.0,-1.71,1.2000000000000002,,1.0
0,0.0,31.0,-1.71,1.1,,1.0
0,0.0,32.0,-1.6,1.5,,1.0
0,0.0,33.0,-1.5699999999999998,1.7000000000000002,,1.0
0,0.0,34.0,-1.54,1.9000000000000001,,1.0
