,run,episode,episodeReward,episodeProgress,episodeLapTime,episodeCrash
0,0.0,78.0,-8.93,5.1000000000000005,,1.0
0,0.0,79.0,-9.78,1.2,,1.0
0,0.0,80.0,-8.45,6.800000000000002,,1.0
0,0.0,81.0,-9.59,2.1,,1.0
0,0.0,82.0,-9.475,2.4000000000000004,,1.0
0,0.0,83.0,-9.73,1.8000000000000003,,1.0
0,0.0,84.0,-9.07,4.1,,1.0
0,0.0,85.0,-8.475,6.8,,1.0
0,0.0,86.0,-9.145,4.000000000000001,,1.0
0,0.0,87.0,-9.59,2.1,,1.0
0,0.0,88.0,-8.475,6.7,,1.0
0,0.0,89.0,-8.915,5.200000000000001,,1.0
0,0.0,90.0,-9.004999999999999,4.6000000000000005,,1.0
0,0.0,91.0,-8.84,5.1000000000000005,,1.0
0,0.0,92.0,-9.145,3.8000000000000007,,1.0
0,0.0,93.0,-7.359999999999999,11.600000000000001,,1.0
0,0.0,94.0,-7.0649999999999995,12.6,,1.0
0,0.0,95.0,-9.045,4.5,,1.0
0,0.0,96.0,-6.58,14.699999999999998,,1.0
0,0.0,97.0,-9.195,3.600000000000001,,1.0
0,0.0,98.0,-9.285,3.5,,1.0
0,0.0,99.0,-7.56,10.6,,1.0
0,0.0,100.0,-9.69,1.4000000000000001,,1.0
0,0.0,101.0,-7.354999999999999,12.1,,1.0
0,0.0,102.0,-7.329999999999999,11.700000000000003,,1.0
0,0.0,103.0,-7.89,9.5,,1.0
0,0.0,104.0,-6.795,14.200000000000001,,1.0
0,0.0,105.0,-6.925,13.5,,1.0
0,0.0,106.0,-8.015,8.600000000000001,,1.0
0,0.0,107.0,7.3400000000000025,31.200000000000003,9.2,0.0
0,0.0,108.0,-3.459999999999998,28.4,,1.0
0,0.0,109.0,7.28,31.000000000000004,9.399999999999999,0.0
0,0.0,110.0,-9.095,4.1000000000000005,,1.0
