,run,episode,episodeReward,episodeProgress,episodeLapTime,episodeCrash
0,0.0,38.0,34.3200000000001,218.80000000000013,,1.0
0,0.0,39.0,29.660000000000032,192.90000000000003,,1.0
0,0.0,40.0,42.720000000000276,237.4000000000001,47.6,0.0
0,0.0,41.0,42.710000000000285,237.40000000000015,47.7,0.0
0,0.0,42.0,42.66000000000024,237.09999999999994,47.6,0.0
0,0.0,43.0,12.409999999999986,96.80000000000003,,1.0
0,0.0,44.0,42.74000000000027,237.3999999999999,47.4,0.0
0,0.0,45.0,42.730000000000274,237.19999999999985,47.1,0.0
0,0.0,46.0,42.710000000000306,237.10000000000008,47.1,0.0
0,0.0,47.0,42.61000000000028,237.00000000000014,47.9,0.0
0,0.0,48.0,42.65000000000027,237.10000000000005,47.7,0.0
0,0.0,49.0,42.63000000000031,237.00000000000006,47.7,0.0
0,0.0,50.0,42.68000000000024,237.20000000000013,47.6,0.0
0,0.0,51.0,42.73000000000027,237.29999999999995,47.3,0.0
0,0.0,52.0,42.720000000000255,237.20000000000013,47.2,0.0
0,0.0,53.0,42.70000000000028,237.09999999999994,47.2,0.0
0,0.0,54.0,42.850000000000264,237.8,47.1,0.0
0,0.0,55.0,42.81000000000028,237.49999999999997,46.9,0.0
0,0.0,56.0,5.499999999999991,58.300000000000026,,1.0
0,0.0,57.0,13.629999999999978,103.69999999999996,,1.0
0,0.0,58.0,42.78000000000029,237.1999999999999,46.6,0.0
0,0.0,59.0,42.82000000000024,237.39999999999975,46.6,0.0
0,0.0,60.0,42.800000000000246,237.39999999999984,46.8,0.0
0,0.0,61.0,42.790000000000255,237.29999999999984,46.7,0.0
0,0.0,62.0,42.760000000000275,237.19999999999987,46.8,0.0
0,0.0,63.0,42.77000000000024,237.29999999999987,46.9,0.0
0,0.0,64.0,28.590000000000003,186.99999999999986,,1.0
0,0.0,65.0,42.68000000000029,237.1999999999999,47.6,0.0
0,0.0,66.0,42.76000000000031,237.4,47.2,0.0
0,0.0,67.0,42.830000000000254,237.49999999999994,46.7,0.0
0,0.0,68.0,42.71000000000024,237.1,47.1,0.0
0,0.0,69.0,22.419999999999973,152.70000000000007,,1.0
0,0.0,70.0,42.730000000000295,237.2000000000001,47.1,0.0
0,0.0,71.0,42.790000000000255,237.49999999999994,47.1,0.0
0,0.0,72.0,42.790000000000255,237.49999999999991,47.1,0.0
0,0.0,73.0,42.72000000000023,237.29999999999995,47.4,0.0
0,0.0,74.0,42.75000000000028,237.20000000000005,46.9,0.0
0,0.0,75.0,42.6900000000003,237.10000000000002,47.3,0.0
0,0.0,76.0,-1.3100000000000018,20.6,,1.0
0,0.0,77.0,42.72000000000024,237.1,47.0,0.0
0,0.0,78.0,17.659999999999986,126.6000000000001,,1.0
0,0.0,79.0,-2.3200000000000003,15.4,,1.0
0,0.0,80.0,42.72000000000026,237.09999999999994,47.0,0.0
0,0.0,81.0,42.79000000000022,237.3999999999999,46.9,0.0
0,0.0,82.0,42.720000000000255,237.30000000000004,47.4,0.0
0,0.0,83.0,42.67000000000028,237.10000000000016,47.5,0.0
0,0.0,84.0,42.68000000000031,237.3000000000001,47.8,0.0
0,0.0,85.0,42.680000000000234,237.2000000000001,47.6,0.0
0,0.0,86.0,11.009999999999984,89.09999999999998,,1.0
0,0.0,87.0,42.710000000000264,237.40000000000006,47.7,0.0
0,0.0,88.0,42.7300000000003,237.4,47.5,0.0
0,0.0,89.0,42.67000000000028,237.00000000000006,47.3,0.0
0,0.0,90.0,42.720000000000255,237.1,47.0,0.0
0,0.0,91.0,42.75000000000023,237.39999999999995,47.3,0.0
0,0.0,92.0,20.939999999999973,144.7,,1.0
0,0.0,93.0,42.76000000000031,237.29999999999998,47.0,0.0
0,0.0,94.0,42.78000000000027,237.49999999999997,47.2,0.0
0,0.0,95.0,42.56000000000029,237.3,49.0,0.0
0,0.0,96.0,42.68000000000027,237.30000000000013,47.8,0.0
0,0.0,97.0,42.70000000000025,237.19999999999996,47.4,0.0
0,0.0,98.0,42.72000000000028,237.3,47.4,0.0
