,run,episode,episodeReward,episodeProgress,episodeLapTime,episodeCrash
0,0.0,0.0,8.679999999999998,31.299999999999997,7.099999999999991,0.0
0,0.0,1.0,-1.0199999999999987,14.400000000000004,,1.0
0,0.0,2.0,-4.3100000000000005,2.8,,1.0
0,0.0,3.0,8.881784197001252e-16,18.1,,1.0
0,0.0,4.0,8.640000000000002,31.199999999999996,7.19999999999999,0.0
0,0.0,5.0,8.629999999999997,31.09999999999999,6.999999999999991,0.0
0,0.0,6.0,8.589999999999998,30.999999999999996,7.099999999999991,0.0
0,0.0,7.0,0.03000000000000025,18.400000000000002,,1.0
0,0.0,8.0,8.619999999999997,31.099999999999994,7.099999999999991,0.0
0,0.0,9.0,8.619999999999997,31.099999999999987,7.099999999999991,0.0
0,0.0,10.0,8.700000000000001,31.39999999999999,7.19999999999999,0.0
0,0.0,11.0,1.4399999999999986,23.400000000000002,,1.0
0,0.0,12.0,3.459999999999999,30.699999999999985,,1.0
0,0.0,13.0,8.669999999999996,31.299999999999994,7.19999999999999,0.0
0,0.0,14.0,8.620000000000003,31.09999999999999,7.099999999999991,0.0
0,0.0,15.0,1.9099999999999957,25.1,,1.0
0,0.0,16.0,-1.0999999999999996,14.200000000000003,,1.0
0,0.0,17.0,3.3199999999999985,30.299999999999986,,1.0
0,0.0,18.0,8.620000000000001,31.099999999999994,7.099999999999991,0.0
0,0.0,19.0,8.639999999999999,31.199999999999996,7.19999999999999,0.0
0,0.0,20.0,8.629999999999997,31.099999999999998,6.999999999999991,0.0
0,0.0,21.0,-3.92,4.0,,1.0
0,0.0,22.0,-0.3799999999999981,16.7,,1.0
0,0.0,23.0,-1.4800000000000004,12.900000000000004,,1.0
0,0.0,24.0,8.679999999999996,31.299999999999994,7.099999999999991,0.0
0,0.0,25.0,8.599999999999998,30.99999999999999,6.999999999999991,0.0
0,0.0,26.0,8.59,30.99999999999999,7.099999999999991,0.0
0,0.0,27.0,8.619999999999997,31.099999999999987,7.099999999999991,0.0
0,0.0,28.0,8.669999999999995,31.299999999999994,7.19999999999999,0.0
0,0.0,29.0,3.5399999999999974,31.1,,1.0
0,0.0,30.0,8.649999999999997,31.19999999999999,7.099999999999991,0.0
0,0.0,31.0,2.509999999999998,27.299999999999994,,1.0
0,0.0,32.0,-4.48,2.2,,1.0
0,0.0,33.0,3.1499999999999986,29.699999999999996,,1.0
0,0.0,34.0,8.619999999999997,31.099999999999994,7.099999999999991,0.0
0,0.0,35.0,-2.280000000000001,10.100000000000001,,1.0
