,run,episode,episodeReward,episodeProgress,episodeLapTime,episodeCrash
0,0.0,0.0,-1.78,1.1,,1.0
0,0.0,1.0,64.66999999999956,237.00000000000273,64.3,0.0
0,0.0,2.0,64.62999999999953,237.1000000000019,65.0,0.0
0,0.0,3.0,64.81999999999957,237.20000000000277,63.4,0.0
0,0.0,4.0,64.6899999999996,237.00000000000153,64.1,0.0
0,0.0,5.0,64.77999999999963,237.10000000000252,63.5,0.0
0,0.0,6.0,64.79999999999956,237.20000000000215,63.6,0.0
0,0.0,7.0,64.72999999999966,237.20000000000218,64.3,0.0
0,0.0,8.0,40.8699999999997,157.5000000000008,,1.0
0,0.0,9.0,64.81999999999957,237.10000000000284,63.1,0.0
0,1.0,0.0,16.09999999999997,66.9999999999998,,1.0
0,1.0,1.0,37.659999999999705,146.7000000000003,,1.0
0,1.0,2.0,23.559999999999874,94.39999999999986,,1.0
0,1.0,3.0,38.29999999999969,149.2000000000004,,1.0
0,1.0,4.0,64.32999999999947,237.10000000000198,68.0,0.0
0,1.0,5.0,14.199999999999989,59.89999999999985,,1.0
0,1.0,6.0,64.35999999999947,237.00000000000267,67.4,0.0
0,1.0,7.0,18.699999999999942,76.59999999999985,,1.0
0,1.0,8.0,22.129999999999878,89.39999999999986,,1.0
0,1.0,9.0,29.3999999999998,116.10000000000002,,1.0
0,2.0,0.0,46.61999999999964,179.20000000000124,,1.0
0,2.0,1.0,10.619999999999992,46.59999999999995,,1.0
0,2.0,2.0,64.18999999999934,237.10000000000235,69.4,0.0
0,2.0,3.0,31.039999999999814,121.70000000000003,,1.0
0,2.0,4.0,33.27999999999976,130.00000000000014,,1.0
0,2.0,5.0,64.28999999999937,237.1000000000026,68.4,0.0
0,2.0,6.0,19.319999999999943,78.6999999999999,,1.0
0,2.0,7.0,50.53999999999959,193.8000000000014,,1.0
0,2.0,8.0,-0.3799999999999992,6.2,,1.0
0,2.0,9.0,-1.0299999999999998,3.9000000000000004,,1.0
0,3.0,0.0,1.1900000000000004,11.900000000000002,,1.0
0,3.0,1.0,34.19999999999981,133.40000000000032,,1.0
0,3.0,2.0,61.76999999999956,233.70000000000212,,1.0
0,3.0,3.0,26.009999999999902,102.90000000000013,,1.0
0,3.0,4.0,2.16,15.50000000000001,,1.0
0,3.0,5.0,64.63999999999957,237.00000000000247,64.6,0.0
0,3.0,6.0,25.509999999999906,100.90000000000012,,1.0
0,3.0,7.0,14.069999999999983,58.89999999999986,,1.0
0,3.0,8.0,20.359999999999953,82.19999999999999,,1.0
0,3.0,9.0,41.45999999999971,159.90000000000046,,1.0
0,4.0,0.0,31.349999999999852,122.90000000000028,,1.0
0,4.0,1.0,24.1499999999999,96.7,,1.0
0,4.0,2.0,31.509999999999856,123.20000000000036,,1.0
0,4.0,3.0,-1.68,1.5,,1.0
0,4.0,4.0,52.999999999999595,202.40000000000174,,1.0
0,4.0,5.0,21.719999999999914,87.59999999999994,,1.0
0,4.0,6.0,19.839999999999936,80.49999999999993,,1.0
0,4.0,7.0,0.4900000000000002,9.400000000000002,,1.0
0,4.0,8.0,7.170000000000007,34.199999999999996,,1.0
0,4.0,9.0,31.41999999999983,123.10000000000021,,1.0
