,run,episode,episodeReward,episodeProgress,episodeLapTime,episodeCrash
0,0.0,0.0,42.62000000000028,237.4000000000002,48.6,0.0
0,0.0,1.0,42.610000000000305,237.3000000000002,48.5,0.0
0,0.0,2.0,42.580000000000304,237.20000000000027,48.6,0.0
0,0.0,3.0,42.64000000000028,237.40000000000018,48.4,0.0
0,0.0,4.0,42.55000000000032,237.1000000000002,48.7,0.0
0,0.0,5.0,42.58000000000029,237.20000000000013,48.6,0.0
0,0.0,6.0,42.6100000000003,237.30000000000015,48.5,0.0
0,0.0,7.0,42.5300000000003,237.00000000000023,48.7,0.0
0,0.0,8.0,42.62000000000028,237.40000000000018,48.6,0.0
0,0.0,9.0,42.58000000000032,237.20000000000013,48.6,0.0
