,run,episode,episodeReward,episodeProgress,episodeLapTime,episodeCrash
0,0.0,0.0,52.54999999999985,198.0000000000008,,1.0
0,0.0,1.0,54.8999999999998,206.9000000000009,,1.0
0,0.0,2.0,65.25999999999974,237.20000000000147,59.0,0.0
0,0.0,3.0,65.14999999999976,237.10000000000136,59.8,0.0
0,0.0,4.0,19.86999999999993,79.89999999999985,,1.0
0,0.0,5.0,20.46000000000003,81.60000000000004,,1.0
0,0.0,6.0,57.389999999999816,215.8000000000011,,1.0
0,0.0,7.0,65.16999999999982,237.0000000000015,59.3,0.0
0,0.0,8.0,4.490000000000001,24.000000000000014,,1.0
0,0.0,9.0,65.20999999999977,237.00000000000165,58.9,0.0
