,run,episodes,Crash,Reward,Progress,Lap time
92,0,92,False,8.920000000000002,31.09999999999999,8.200000000000003
93,0,93,False,8.89,30.999999999999993,8.200000000000003
94,0,94,False,9.059999999999997,31.6,8.400000000000002
95,0,95,False,8.980000000000002,31.3,8.200000000000003
96,0,96,False,8.920000000000002,31.099999999999987,8.200000000000003
97,0,97,False,8.979999999999999,31.300000000000004,8.200000000000003
98,0,98,False,9.000000000000004,31.399999999999995,8.400000000000002
99,0,99,False,8.919999999999998,31.100000000000005,8.200000000000003
100,1,0,False,8.959999999999999,31.299999999999997,8.600000000000001
101,1,1,False,8.9,31.1,8.600000000000001
102,1,2,False,8.900000000000002,31.100000000000005,8.600000000000001
103,1,3,False,9.070000000000004,31.700000000000006,8.8
104,1,4,False,8.960000000000004,31.300000000000004,8.600000000000001
105,1,5,False,8.900000000000002,31.100000000000012,8.600000000000001
106,1,6,False,9.020000000000003,31.500000000000004,8.600000000000001
107,1,7,False,8.93,31.2,8.600000000000001
108,1,8,False,8.990000000000002,31.400000000000002,8.600000000000001
109,1,9,False,8.930000000000001,31.200000000000003,8.600000000000001
110,1,10,False,8.87,30.99999999999999,8.600000000000001
111,1,11,False,8.900000000000004,31.099999999999998,8.600000000000001
112,1,12,False,9.050000000000002,31.600000000000005,8.600000000000001
113,1,13,False,9.020000000000003,31.5,8.600000000000001
114,1,14,False,8.870000000000003,31.0,8.600000000000001
115,1,15,False,8.959999999999999,31.299999999999994,8.600000000000001
116,1,16,False,8.99,31.4,8.600000000000001
117,1,17,False,8.99,31.399999999999995,8.600000000000001
118,1,18,False,8.960000000000004,31.300000000000008,8.600000000000001
119,1,19,False,8.899999999999999,31.1,8.600000000000001
120,1,20,False,8.96,31.3,8.600000000000001
121,1,21,False,9.020000000000003,31.500000000000004,8.600000000000001
122,1,22,False,8.960000000000004,31.299999999999997,8.600000000000001
123,1,23,False,8.880000000000003,30.999999999999996,8.400000000000002
124,1,24,False,8.99,31.4,8.600000000000001
125,1,25,False,8.93,31.199999999999992,8.600000000000001
126,1,26,False,8.900000000000002,31.099999999999998,8.600000000000001
127,1,27,False,8.93,31.199999999999996,8.600000000000001
128,1,28,False,8.960000000000003,31.299999999999997,8.600000000000001
129,1,29,False,8.990000000000002,31.400000000000002,8.600000000000001
130,1,30,False,8.88,30.999999999999996,8.400000000000002
131,1,31,False,8.930000000000001,31.2,8.600000000000001
132,1,32,False,8.96,31.299999999999997,8.600000000000001
133,1,33,False,8.990000000000002,31.400000000000002,8.600000000000001
134,1,34,False,8.980000000000004,31.4,8.8
135,1,35,False,8.960000000000003,31.3,8.600000000000001
136,1,36,False,8.93,31.200000000000003,8.600000000000001
137,1,37,False,8.930000000000003,31.2,8.600000000000001
138,1,38,False,8.989999999999997,31.4,8.600000000000001
139,1,39,False,8.930000000000001,31.200000000000003,8.600000000000001
140,1,40,False,8.929999999999998,31.19999999999999,8.600000000000001
141,1,41,False,9.05,31.59999999999999,8.600000000000001
142,1,42,False,9.010000000000002,31.499999999999993,8.8
143,1,43,False,9.020000000000003,31.499999999999996,8.600000000000001
144,1,44,False,8.929999999999998,31.2,8.600000000000001
145,1,45,False,8.960000000000003,31.300000000000004,8.600000000000001
146,1,46,False,8.9,31.099999999999998,8.600000000000001
147,1,47,False,8.870000000000001,31.000000000000004,8.600000000000001
148,1,48,False,9.050000000000002,31.599999999999998,8.600000000000001
149,1,49,False,9.05,31.6,8.600000000000001
150,1,50,False,8.899999999999999,31.1,8.600000000000001
151,1,51,False,8.9,31.099999999999998,8.600000000000001
152,1,52,False,9.070000000000002,31.699999999999992,8.8
153,1,53,False,8.88,30.999999999999993,8.400000000000002
154,1,54,False,8.930000000000003,31.199999999999996,8.600000000000001
155,1,55,False,9.019999999999998,31.49999999999999,8.600000000000001
156,1,56,False,8.93,31.2,8.600000000000001
157,1,57,False,8.989999999999998,31.39999999999999,8.600000000000001
158,1,58,False,8.900000000000002,31.10000000000001,8.600000000000001
159,1,59,False,8.990000000000002,31.4,8.600000000000001
160,1,60,False,8.930000000000001,31.2,8.600000000000001
161,1,61,False,8.909999999999998,31.1,8.400000000000002
162,1,62,False,9.01,31.499999999999996,8.8
163,1,63,False,9.020000000000001,31.5,8.600000000000001
164,1,64,False,8.909999999999997,31.09999999999999,8.400000000000002
165,1,65,False,9.040000000000001,31.599999999999994,8.8
166,1,66,False,8.94,31.2,8.400000000000002
167,1,67,False,8.990000000000002,31.4,8.600000000000001
168,1,68,False,8.960000000000003,31.3,8.600000000000001
169,1,69,False,9.049999999999999,31.599999999999998,8.600000000000001
170,1,70,False,8.900000000000002,31.1,8.600000000000001
171,1,71,False,8.870000000000001,30.99999999999999,8.600000000000001
172,1,72,False,9.02,31.500000000000004,8.600000000000001
173,1,73,False,8.989999999999998,31.400000000000006,8.600000000000001
174,1,74,False,8.929999999999998,31.199999999999996,8.600000000000001
175,1,75,False,8.930000000000001,31.199999999999992,8.600000000000001
