,map,x,y,theta,velocity,progress
0,f1_esp,0.0,0.0,0.0,0.0,0.0
1,f1_esp,0.0,0.0,0.0,0.0,0.0
2,f1_esp,0.0,0.0,0.0,0.0,0.0
3,f1_esp,0.0,0.0,0.0,0.0,0.0
4,f1_esp,0.0,0.0,0.0,0.0,0.0
5,f1_esp,0.0,0.0,0.0,0.0,0.0
6,f1_esp,0.0,0.0,0.0,0.0,0.0
7,f1_esp,0.0,0.0,0.0,0.0,0.0
8,f1_esp,0.0,0.0,0.0,0.0,0.0
9,f1_esp,0.03679254924739305,-0.0006376279661446697,6.279045245131653,0.8844308508270978,0.0
10,f1_esp,0.03679254924739305,-0.0006376279661446697,6.279045245131653,0.8844308508270978,0.0
11,f1_esp,0.03679254924739305,-0.0006376279661446697,6.279045245131653,0.8844308508270978,0.0
12,f1_esp,0.03679254924739305,-0.0006376279661446697,6.279045245131653,0.8844308508270978,0.0
13,f1_esp,0.03679254924739305,-0.0006376279661446697,6.279045245131653,0.8844308508270978,0.0
14,f1_esp,0.03679254924739305,-0.0006376279661446697,6.279045245131653,0.8844308508270978,0.0
15,f1_esp,0.03679254924739305,-0.0006376279661446697,6.279045245131653,0.8844308508270978,0.0
16,f1_esp,0.03679254924739305,-0.0006376279661446697,6.279045245131653,0.8844308508270978,0.0
17,f1_esp,0.03679254924739305,-0.0006376279661446697,6.279045245131653,0.8844308508270978,0.0
18,f1_esp,0.03679254924739305,-0.0006376279661446697,6.279045245131653,0.8844308508270978,0.0
19,f1_esp,0.16799944469500774,-0.0026982159644251083,6.277804682590517,1.8354308508270976,0.04219409282700422
20,f1_esp,0.16799944469500774,-0.0026982159644251083,6.277804682590517,1.8354308508270976,0.04219409282700422
21,f1_esp,0.16799944469500774,-0.0026982159644251083,6.277804682590517,1.8354308508270976,0.04219409282700422
22,f1_esp,0.16799944469500774,-0.0026982159644251083,6.277804682590517,1.8354308508270976,0.04219409282700422
23,f1_esp,0.16799944469500774,-0.0026982159644251083,6.277804682590517,1.8354308508270976,0.04219409282700422
24,f1_esp,0.16799944469500774,-0.0026982159644251083,6.277804682590517,1.8354308508270976,0.04219409282700422
25,f1_esp,0.16799944469500774,-0.0026982159644251083,6.277804682590517,1.8354308508270976,0.04219409282700422
26,f1_esp,0.16799944469500774,-0.0026982159644251083,6.277804682590517,1.8354308508270976,0.04219409282700422
27,f1_esp,0.16799944469500774,-0.0026982159644251083,6.277804682590517,1.8354308508270976,0.04219409282700422
28,f1_esp,0.16799944469500774,-0.0026982159644251083,6.277804682590517,1.8354308508270976,0.04219409282700422
29,f1_esp,0.39306943422398194,0.018511502018257412,0.11389975572925784,2.7864308508270974,0.1265822784810127
30,f1_esp,0.39306943422398194,0.018511502018257412,0.11389975572925784,2.7864308508270974,0.1265822784810127
31,f1_esp,0.39306943422398194,0.018511502018257412,0.11389975572925784,2.7864308508270974,0.1265822784810127
32,f1_esp,0.39306943422398194,0.018511502018257412,0.11389975572925784,2.7864308508270974,0.1265822784810127
33,f1_esp,0.39306943422398194,0.018511502018257412,0.11389975572925784,2.7864308508270974,0.1265822784810127
34,f1_esp,0.39306943422398194,0.018511502018257412,0.11389975572925784,2.7864308508270974,0.1265822784810127
35,f1_esp,0.39306943422398194,0.018511502018257412,0.11389975572925784,2.7864308508270974,0.1265822784810127
36,f1_esp,0.39306943422398194,0.018511502018257412,0.11389975572925784,2.7864308508270974,0.1265822784810127
37,f1_esp,0.39306943422398194,0.018511502018257412,0.11389975572925784,2.7864308508270974,0.1265822784810127
38,f1_esp,0.39306943422398194,0.018511502018257412,0.11389975572925784,2.7864308508270974,0.1265822784810127
39,f1_esp,0.6942349101033178,0.10099405085163295,0.332006334527594,3.4789447175752772,0.2531645569620254
40,f1_esp,0.6942349101033178,0.10099405085163295,0.332006334527594,3.4789447175752772,0.2531645569620254
41,f1_esp,0.6942349101033178,0.10099405085163295,0.332006334527594,3.4789447175752772,0.2531645569620254
42,f1_esp,0.6942349101033178,0.10099405085163295,0.332006334527594,3.4789447175752772,0.2531645569620254
43,f1_esp,0.6942349101033178,0.10099405085163295,0.332006334527594,3.4789447175752772,0.2531645569620254
44,f1_esp,0.6942349101033178,0.10099405085163295,0.332006334527594,3.4789447175752772,0.2531645569620254
45,f1_esp,0.6942349101033178,0.10099405085163295,0.332006334527594,3.4789447175752772,0.2531645569620254
