,map,x,y,theta,velocity
0,porto,0.0,0.0,0.0,0.0
1,porto,0.0,0.0,0.0,0.0
2,porto,0.0,0.0,0.0,0.0
3,porto,0.0,0.0,0.0,0.0
4,porto,0.0,0.0,0.0,0.0
5,porto,0.0,0.0,0.0,0.0
6,porto,0.0,0.0,0.0,0.0
7,porto,0.0,0.0,0.0,0.0
8,porto,0.0,0.0,0.0,0.0
9,porto,0.03840990669555702,-0.0005558756495588666,6.2787913896344865,0.9023581575626134
10,porto,0.03840990669555702,-0.0005558756495588666,6.2787913896344865,0.9023581575626134
11,porto,0.03840990669555702,-0.0005558756495588666,6.2787913896344865,0.9023581575626134
12,porto,0.03840990669555702,-0.0005558756495588666,6.2787913896344865,0.9023581575626134
13,porto,0.03840990669555702,-0.0005558756495588666,6.2787913896344865,0.9023581575626134
14,porto,0.03840990669555702,-0.0005558756495588666,6.2787913896344865,0.9023581575626134
15,porto,0.03840990669555702,-0.0005558756495588666,6.2787913896344865,0.9023581575626134
16,porto,0.03840990669555702,-0.0005558756495588666,6.2787913896344865,0.9023581575626134
17,porto,0.03840990669555702,-0.0005558756495588666,6.2787913896344865,0.9023581575626134
18,porto,0.03840990669555702,-0.0005558756495588666,6.2787913896344865,0.9023581575626134
19,porto,0.17137079646163927,-0.0048327690243501085,6.261846236454507,1.853358157562613
20,porto,0.17137079646163927,-0.0048327690243501085,6.261846236454507,1.853358157562613
21,porto,0.17137079646163927,-0.0048327690243501085,6.261846236454507,1.853358157562613
22,porto,0.17137079646163927,-0.0048327690243501085,6.261846236454507,1.853358157562613
23,porto,0.17137079646163927,-0.0048327690243501085,6.261846236454507,1.853358157562613
24,porto,0.17137079646163927,-0.0048327690243501085,6.261846236454507,1.853358157562613
25,porto,0.17137079646163927,-0.0048327690243501085,6.261846236454507,1.853358157562613
26,porto,0.17137079646163927,-0.0048327690243501085,6.261846236454507,1.853358157562613
27,porto,0.17137079646163927,-0.0048327690243501085,6.261846236454507,1.853358157562613
28,porto,0.17137079646163927,-0.0048327690243501085,6.261846236454507,1.853358157562613
29,porto,0.39925991766877095,-0.015280146520051373,6.238100760088518,2.804358157562613
30,porto,0.39925991766877095,-0.015280146520051373,6.238100760088518,2.804358157562613
31,porto,0.39925991766877095,-0.015280146520051373,6.238100760088518,2.804358157562613
32,porto,0.39925991766877095,-0.015280146520051373,6.238100760088518,2.804358157562613
33,porto,0.39925991766877095,-0.015280146520051373,6.238100760088518,2.804358157562613
34,porto,0.39925991766877095,-0.015280146520051373,6.238100760088518,2.804358157562613
35,porto,0.39925991766877095,-0.015280146520051373,6.238100760088518,2.804358157562613
36,porto,0.39925991766877095,-0.015280146520051373,6.238100760088518,2.804358157562613
37,porto,0.39925991766877095,-0.015280146520051373,6.238100760088518,2.804358157562613
38,porto,0.39925991766877095,-0.015280146520051373,6.238100760088518,2.804358157562613
39,porto,0.7194158030555474,-0.035826048196388155,6.209728987936174,3.639471754659502
40,porto,0.7194158030555474,-0.035826048196388155,6.209728987936174,3.639471754659502
41,porto,0.7194158030555474,-0.035826048196388155,6.209728987936174,3.639471754659502
42,porto,0.7194158030555474,-0.035826048196388155,6.209728987936174,3.639471754659502
43,porto,0.7194158030555474,-0.035826048196388155,6.209728987936174,3.639471754659502
44,porto,0.7194158030555474,-0.035826048196388155,6.209728987936174,3.639471754659502
45,porto,0.7194158030555474,-0.035826048196388155,6.209728987936174,3.639471754659502
46,porto,0.7194158030555474,-0.035826048196388155,6.209728987936174,3.639471754659502
47,porto,0.7194158030555474,-0.035826048196388155,6.209728987936174,3.639471754659502
48,porto,0.7194158030555474,-0.035826048196388155,6.209728987936174,3.639471754659502
49,porto,1.1075177710780433,-0.07015360422149235,6.172667279609456,4.163564955607976
50,porto,1.1075177710780433,-0.07015360422149235,6.172667279609456,4.163564955607976
51,porto,1.1075177710780433,-0.07015360422149235,6.172667279609456,4.163564955607976
52,porto,1.1075177710780433,-0.07015360422149235,6.172667279609456,4.163564955607976
53,porto,1.1075177710780433,-0.07015360422149235,6.172667279609456,4.163564955607976
54,porto,1.1075177710780433,-0.07015360422149235,6.172667279609456,4.163564955607976
55,porto,1.1075177710780433,-0.07015360422149235,6.172667279609456,4.163564955607976
56,porto,1.1075177710780433,-0.07015360422149235,6.172667279609456,4.163564955607976
57,porto,1.1075177710780433,-0.07015360422149235,6.172667279609456,4.163564955607976
58,porto,1.1075177710780433,-0.07015360422149235,6.172667279609456,4.163564955607976
59,porto,1.5365718189036657,-0.12108345520683013,6.141985956988555,4.484414918693667
60,porto,1.5365718189036657,-0.12108345520683013,6.141985956988555,4.484414918693667
61,porto,1.5365718189036657,-0.12108345520683013,6.141985956988555,4.484414918693667
62,porto,1.5365718189036657,-0.12108345520683013,6.141985956988555,4.484414918693667
63,porto,1.5365718189036657,-0.12108345520683013,6.141985956988555,4.484414918693667
64,porto,1.5365718189036657,-0.12108345520683013,6.141985956988555,4.484414918693667
65,porto,1.5365718189036657,-0.12108345520683013,6.141985956988555,4.484414918693667
66,porto,1.5365718189036657,-0.12108345520683013,6.141985956988555,4.484414918693667
67,porto,1.5365718189036657,-0.12108345520683013,6.141985956988555,4.484414918693667
68,porto,1.5365718189036657,-0.12108345520683013,6.141985956988555,4.484414918693667
69,porto,1.9903031461362408,-0.18307722063248247,6.140455516558926,4.678407095911054
70,porto,1.9903031461362408,-0.18307722063248247,6.140455516558926,4.678407095911054
71,porto,1.9903031461362408,-0.18307722063248247,6.140455516558926,4.678407095911054
72,porto,1.9903031461362408,-0.18307722063248247,6.140455516558926,4.678407095911054
73,porto,1.9903031461362408,-0.18307722063248247,6.140455516558926,4.678407095911054
74,porto,1.9903031461362408,-0.18307722063248247,6.140455516558926,4.678407095911054
75,porto,1.9903031461362408,-0.18307722063248247,6.140455516558926,4.678407095911054
76,porto,1.9903031461362408,-0.18307722063248247,6.140455516558926,4.678407095911054
77,porto,1.9903031461362408,-0.18307722063248247,6.140455516558926,4.678407095911054
78,porto,1.9903031461362408,-0.18307722063248247,6.140455516558926,4.678407095911054
79,porto,2.459592479505797,-0.24668009030860885,6.159445813818634,4.795555963473811
80,porto,2.459592479505797,-0.24668009030860885,6.159445813818634,4.795555963473811
