,map,x,y,theta,velocity,progress
0,f1_esp,0.0,0.0,0.0,0.0,0.0
1,f1_esp,0.0,0.0,0.0,0.0,0.0
2,f1_esp,0.0,0.0,0.0,0.0,0.0
3,f1_esp,0.0,0.0,0.0,0.0,0.0
4,f1_esp,0.0,0.0,0.0,0.0,0.0
5,f1_esp,0.0,0.0,0.0,0.0,0.0
6,f1_esp,0.0,0.0,0.0,0.0,0.0
7,f1_esp,0.0,0.0,0.0,0.0,0.0
8,f1_esp,0.0,0.0,0.0,0.0,0.0
9,f1_esp,0.03846033799687949,0.0014325472131714622,0.010566329120940422,0.9033861499893664,0.0
10,f1_esp,0.03846033799687949,0.0014325472131714622,0.010566329120940422,0.9033861499893664,0.0
11,f1_esp,0.03846033799687949,0.0014325472131714622,0.010566329120940422,0.9033861499893664,0.0
12,f1_esp,0.03846033799687949,0.0014325472131714622,0.010566329120940422,0.9033861499893664,0.0
13,f1_esp,0.03846033799687949,0.0014325472131714622,0.010566329120940422,0.9033861499893664,0.0
14,f1_esp,0.03846033799687949,0.0014325472131714622,0.010566329120940422,0.9033861499893664,0.0
15,f1_esp,0.03846033799687949,0.0014325472131714622,0.010566329120940422,0.9033861499893664,0.0
16,f1_esp,0.03846033799687949,0.0014325472131714622,0.010566329120940422,0.9033861499893664,0.0
17,f1_esp,0.03846033799687949,0.0014325472131714622,0.010566329120940422,0.9033861499893664,0.0
18,f1_esp,0.03846033799687949,0.0014325472131714622,0.010566329120940422,0.9033861499893664,0.0
19,f1_esp,0.17011046791414658,0.020908576849818946,0.09480763584104561,1.8543861499893661,0.04219409282700422
20,f1_esp,0.17011046791414658,0.020908576849818946,0.09480763584104561,1.8543861499893661,0.04219409282700422
21,f1_esp,0.17011046791414658,0.020908576849818946,0.09480763584104561,1.8543861499893661,0.04219409282700422
22,f1_esp,0.17011046791414658,0.020908576849818946,0.09480763584104561,1.8543861499893661,0.04219409282700422
23,f1_esp,0.17011046791414658,0.020908576849818946,0.09480763584104561,1.8543861499893661,0.04219409282700422
24,f1_esp,0.17011046791414658,0.020908576849818946,0.09480763584104561,1.8543861499893661,0.04219409282700422
25,f1_esp,0.17011046791414658,0.020908576849818946,0.09480763584104561,1.8543861499893661,0.04219409282700422
26,f1_esp,0.17011046791414658,0.020908576849818946,0.09480763584104561,1.8543861499893661,0.04219409282700422
27,f1_esp,0.17011046791414658,0.020908576849818946,0.09480763584104561,1.8543861499893661,0.04219409282700422
28,f1_esp,0.17011046791414658,0.020908576849818946,0.09480763584104561,1.8543861499893661,0.04219409282700422
29,f1_esp,0.39261103841419664,0.07163517479635548,0.21162236890237482,2.8053861499893658,0.1265822784810127
30,f1_esp,0.39261103841419664,0.07163517479635548,0.21162236890237482,2.8053861499893658,0.1265822784810127
31,f1_esp,0.39261103841419664,0.07163517479635548,0.21162236890237482,2.8053861499893658,0.1265822784810127
32,f1_esp,0.39261103841419664,0.07163517479635548,0.21162236890237482,2.8053861499893658,0.1265822784810127
33,f1_esp,0.39261103841419664,0.07163517479635548,0.21162236890237482,2.8053861499893658,0.1265822784810127
34,f1_esp,0.39261103841419664,0.07163517479635548,0.21162236890237482,2.8053861499893658,0.1265822784810127
35,f1_esp,0.39261103841419664,0.07163517479635548,0.21162236890237482,2.8053861499893658,0.1265822784810127
36,f1_esp,0.39261103841419664,0.07163517479635548,0.21162236890237482,2.8053861499893658,0.1265822784810127
37,f1_esp,0.39261103841419664,0.07163517479635548,0.21162236890237482,2.8053861499893658,0.1265822784810127
38,f1_esp,0.39261103841419664,0.07163517479635548,0.21162236890237482,2.8053861499893658,0.1265822784810127
39,f1_esp,0.6893871756112018,0.15031663328711856,0.2652227485634126,3.3461415438694155,0.2531645569620254
40,f1_esp,0.6893871756112018,0.15031663328711856,0.2652227485634126,3.3461415438694155,0.2531645569620254
41,f1_esp,0.6893871756112018,0.15031663328711856,0.2652227485634126,3.3461415438694155,0.2531645569620254
42,f1_esp,0.6893871756112018,0.15031663328711856,0.2652227485634126,3.3461415438694155,0.2531645569620254
43,f1_esp,0.6893871756112018,0.15031663328711856,0.2652227485634126,3.3461415438694155,0.2531645569620254
44,f1_esp,0.6893871756112018,0.15031663328711856,0.2652227485634126,3.3461415438694155,0.2531645569620254
45,f1_esp,0.6893871756112018,0.15031663328711856,0.2652227485634126,3.3461415438694155,0.2531645569620254
46,f1_esp,0.6893871756112018,0.15031663328711856,0.2652227485634126,3.3461415438694155,0.2531645569620254
47,f1_esp,0.6893871756112018,0.15031663328711856,0.2652227485634126,3.3461415438694155,0.2531645569620254
48,f1_esp,0.6893871756112018,0.15031663328711856,0.2652227485634126,3.3461415438694155,0.2531645569620254
49,f1_esp,1.0215106796777171,0.2262895857988061,0.1733546026150453,3.4725878435100297,0.42194092827004215
50,f1_esp,1.0215106796777171,0.2262895857988061,0.1733546026150453,3.4725878435100297,0.42194092827004215
51,f1_esp,1.0215106796777171,0.2262895857988061,0.1733546026150453,3.4725878435100297,0.42194092827004215
52,f1_esp,1.0215106796777171,0.2262895857988061,0.1733546026150453,3.4725878435100297,0.42194092827004215
53,f1_esp,1.0215106796777171,0.2262895857988061,0.1733546026150453,3.4725878435100297,0.42194092827004215
54,f1_esp,1.0215106796777171,0.2262895857988061,0.1733546026150453,3.4725878435100297,0.42194092827004215
55,f1_esp,1.0215106796777171,0.2262895857988061,0.1733546026150453,3.4725878435100297,0.42194092827004215
56,f1_esp,1.0215106796777171,0.2262895857988061,0.1733546026150453,3.4725878435100297,0.42194092827004215
