,map,x,y,theta,velocity,progress
0,f1_esp,0.0,0.0,0.0,0.0,0.0
1,f1_esp,0.0,0.0,0.0,0.0,0.0
2,f1_esp,0.0,0.0,0.0,0.0,0.0
3,f1_esp,0.0,0.0,0.0,0.0,0.0
4,f1_esp,0.0,0.0,0.0,0.0,0.0
5,f1_esp,0.0,0.0,0.0,0.0,0.0
6,f1_esp,0.0,0.0,0.0,0.0,0.0
7,f1_esp,0.0,0.0,0.0,0.0,0.0
8,f1_esp,0.0,0.0,0.0,0.0,0.0
9,f1_esp,0.03848385604304775,-0.0011365356479263859,6.274281744959595,0.9034366412776708,0.0
10,f1_esp,0.03848385604304775,-0.0011365356479263859,6.274281744959595,0.9034366412776708,0.0
11,f1_esp,0.03848385604304775,-0.0011365356479263859,6.274281744959595,0.9034366412776708,0.0
12,f1_esp,0.03848385604304775,-0.0011365356479263859,6.274281744959595,0.9034366412776708,0.0
13,f1_esp,0.03848385604304775,-0.0011365356479263859,6.274281744959595,0.9034366412776708,0.0
14,f1_esp,0.03848385604304775,-0.0011365356479263859,6.274281744959595,0.9034366412776708,0.0
15,f1_esp,0.03848385604304775,-0.0011365356479263859,6.274281744959595,0.9034366412776708,0.0
16,f1_esp,0.03848385604304775,-0.0011365356479263859,6.274281744959595,0.9034366412776708,0.0
17,f1_esp,0.03848385604304775,-0.0011365356479263859,6.274281744959595,0.9034366412776708,0.0
18,f1_esp,0.03848385604304775,-0.0011365356479263859,6.274281744959595,0.9034366412776708,0.0
19,f1_esp,0.17140290257824647,-0.008681985229864169,6.250668386077755,1.8544366412776705,0.04219409282700422
20,f1_esp,0.17140290257824647,-0.008681985229864169,6.250668386077755,1.8544366412776705,0.04219409282700422
21,f1_esp,0.17140290257824647,-0.008681985229864169,6.250668386077755,1.8544366412776705,0.04219409282700422
22,f1_esp,0.17140290257824647,-0.008681985229864169,6.250668386077755,1.8544366412776705,0.04219409282700422
23,f1_esp,0.17140290257824647,-0.008681985229864169,6.250668386077755,1.8544366412776705,0.04219409282700422
24,f1_esp,0.17140290257824647,-0.008681985229864169,6.250668386077755,1.8544366412776705,0.04219409282700422
25,f1_esp,0.17140290257824647,-0.008681985229864169,6.250668386077755,1.8544366412776705,0.04219409282700422
26,f1_esp,0.17140290257824647,-0.008681985229864169,6.250668386077755,1.8544366412776705,0.04219409282700422
27,f1_esp,0.17140290257824647,-0.008681985229864169,6.250668386077755,1.8544366412776705,0.04219409282700422
28,f1_esp,0.17140290257824647,-0.008681985229864169,6.250668386077755,1.8544366412776705,0.04219409282700422
29,f1_esp,0.3996138627452081,-0.008054296033587547,0.006454464799141599,2.8054366412776703,0.16877637130801687
30,f1_esp,0.3996138627452081,-0.008054296033587547,0.006454464799141599,2.8054366412776703,0.16877637130801687
31,f1_esp,0.3996138627452081,-0.008054296033587547,0.006454464799141599,2.8054366412776703,0.16877637130801687
32,f1_esp,0.3996138627452081,-0.008054296033587547,0.006454464799141599,2.8054366412776703,0.16877637130801687
33,f1_esp,0.3996138627452081,-0.008054296033587547,0.006454464799141599,2.8054366412776703,0.16877637130801687
34,f1_esp,0.3996138627452081,-0.008054296033587547,0.006454464799141599,2.8054366412776703,0.16877637130801687
35,f1_esp,0.3996138627452081,-0.008054296033587547,0.006454464799141599,2.8054366412776703,0.16877637130801687
36,f1_esp,0.3996138627452081,-0.008054296033587547,0.006454464799141599,2.8054366412776703,0.16877637130801687
37,f1_esp,0.3996138627452081,-0.008054296033587547,0.006454464799141599,2.8054366412776703,0.16877637130801687
38,f1_esp,0.3996138627452081,-0.008054296033587547,0.006454464799141599,2.8054366412776703,0.16877637130801687
39,f1_esp,0.7204430903712795,0.002062860869886437,0.029691429159869998,3.6424333080277886,0.29535864978902954
40,f1_esp,0.7204430903712795,0.002062860869886437,0.029691429159869998,3.6424333080277886,0.29535864978902954
41,f1_esp,0.7204430903712795,0.002062860869886437,0.029691429159869998,3.6424333080277886,0.29535864978902954
42,f1_esp,0.7204430903712795,0.002062860869886437,0.029691429159869998,3.6424333080277886,0.29535864978902954
43,f1_esp,0.7204430903712795,0.002062860869886437,0.029691429159869998,3.6424333080277886,0.29535864978902954
44,f1_esp,0.7204430903712795,0.002062860869886437,0.029691429159869998,3.6424333080277886,0.29535864978902954
45,f1_esp,0.7204430903712795,0.002062860869886437,0.029691429159869998,3.6424333080277886,0.29535864978902954
