,trainEpisode,evalEpisode,episodeReward,episodeProgress,episodeLapTime,episodeCrash
0,50.0,0.0,-1.65,1.3,,1.0
0,50.0,1.0,-0.7999999999999996,4.499999999999999,,1.0
0,50.0,2.0,0.15000000000000124,8.099999999999998,,1.0
0,50.0,3.0,-1.5699999999999998,1.7000000000000002,,1.0
0,50.0,4.0,-1.4,2.4000000000000004,,1.0
0,50.0,5.0,-1.18,3.2,,1.0
0,50.0,6.0,-1.57,1.7000000000000002,,1.0
0,50.0,7.0,-1.3199999999999998,2.6,,1.0
0,50.0,8.0,-1.41,2.4000000000000004,,1.0
0,50.0,9.0,-1.68,1.4,,1.0
0,100.0,0.0,-0.7999999999999998,4.699999999999999,,1.0
0,100.0,1.0,-0.9299999999999999,4.3,,1.0
0,100.0,2.0,-1.48,2.2,,1.0
0,100.0,3.0,0.3100000000000005,8.800000000000002,,1.0
0,100.0,4.0,-0.15999999999999925,6.700000000000002,,1.0
0,100.0,5.0,0.6000000000000005,9.800000000000004,,1.0
0,100.0,6.0,-1.29,2.9000000000000004,,1.0
0,100.0,7.0,-1.51,2.2,,1.0
0,100.0,8.0,-1.6199999999999999,1.5000000000000002,,1.0
0,100.0,9.0,1.17,11.600000000000007,,1.0
0,150.0,0.0,1.4500000000000006,12.900000000000004,,1.0
0,150.0,1.0,3.3899999999999997,19.6,,1.0
0,150.0,2.0,4.0500000000000025,22.0,,1.0
0,150.0,3.0,-0.30999999999999983,6.300000000000001,,1.0
0,150.0,4.0,2.8599999999999994,18.000000000000004,,1.0
0,150.0,5.0,-1.4700000000000002,2.3,,1.0
0,150.0,6.0,3.4000000000000012,19.8,,1.0
0,150.0,7.0,12.15999999999999,51.69999999999992,,1.0
0,150.0,8.0,1.4900000000000002,12.900000000000004,,1.0
0,150.0,9.0,15.659999999999986,63.89999999999991,,1.0
0,200.0,0.0,60.93999999999985,227.80000000000138,,1.0
0,200.0,1.0,2.2299999999999995,15.500000000000009,,1.0
0,200.0,2.0,18.630000000000006,74.39999999999998,,1.0
0,200.0,3.0,17.20999999999999,69.39999999999996,,1.0
0,200.0,4.0,65.69999999999996,237.30000000000103,54.9,0.0
0,200.0,5.0,12.420000000000009,51.89999999999998,,1.0
0,200.0,6.0,16.979999999999972,69.5999999999999,,1.0
0,200.0,7.0,14.220000000000013,58.49999999999996,,1.0
0,200.0,8.0,9.22,40.49999999999998,,1.0
0,200.0,9.0,65.64999999999993,237.3000000000009,55.4,0.0
0,250.0,0.0,12.249999999999996,51.49999999999992,,1.0
0,250.0,1.0,6.629999999999997,31.099999999999987,,1.0
0,250.0,2.0,38.81999999999997,147.20000000000047,,1.0
0,250.0,3.0,31.170000000000016,119.60000000000014,,1.0
0,250.0,4.0,-0.28,6.6000000000000005,,1.0
