,trainEpisode,evalEpisode,episodeReward,episodeProgress,episodeLapTime,episodeCrash
0,750.0,9.0,42.660000000000316,237.09999999999997,47.6,0.0
0,800.0,0.0,42.41000000000024,237.10000000000053,50.1,0.0
0,800.0,1.0,42.43000000000029,237.00000000000048,49.7,0.0
0,800.0,2.0,42.47000000000028,237.20000000000056,49.7,0.0
0,800.0,3.0,42.50000000000027,237.30000000000032,49.6,0.0
0,800.0,4.0,42.53000000000026,237.50000000000045,49.7,0.0
0,800.0,5.0,42.48000000000021,237.30000000000044,49.8,0.0
0,800.0,6.0,42.49000000000024,237.30000000000038,49.7,0.0
0,800.0,7.0,42.49000000000021,237.20000000000047,49.5,0.0
0,800.0,8.0,42.42000000000027,237.00000000000028,49.8,0.0
0,800.0,9.0,42.43000000000026,237.00000000000054,49.7,0.0
0,850.0,0.0,-1.530000000000003,20.500000000000018,,1.0
0,850.0,1.0,5.860000000000021,61.49999999999988,,1.0
0,850.0,2.0,1.5599999999999952,36.8,,1.0
0,850.0,3.0,3.4399999999999995,48.499999999999886,,1.0
0,850.0,4.0,3.919999999999998,50.19999999999997,,1.0
0,850.0,5.0,27.459999999999965,181.50000000000048,,1.0
0,850.0,6.0,7.740000000000016,72.19999999999996,,1.0
0,850.0,7.0,12.730000000000008,99.40000000000006,,1.0
0,850.0,8.0,7.750000000000023,71.79999999999991,,1.0
0,850.0,9.0,1.119999999999994,35.59999999999999,,1.0
0,900.0,0.0,42.54000000000024,237.00000000000026,48.6,0.0
0,900.0,1.0,42.5300000000003,237.00000000000026,48.7,0.0
0,900.0,2.0,42.610000000000255,237.30000000000015,48.5,0.0
0,900.0,3.0,42.610000000000305,237.4000000000002,48.7,0.0
0,900.0,4.0,42.62000000000028,237.40000000000015,48.6,0.0
0,900.0,5.0,42.58000000000029,237.1000000000003,48.4,0.0
0,900.0,6.0,42.63000000000023,237.4000000000002,48.5,0.0
0,900.0,7.0,42.610000000000284,237.20000000000027,48.3,0.0
0,900.0,8.0,42.580000000000254,237.0000000000002,48.2,0.0
0,900.0,9.0,42.610000000000284,237.3000000000003,48.5,0.0
0,950.0,0.0,42.52000000000032,237.0000000000004,48.8,0.0
0,950.0,1.0,42.54000000000027,237.2000000000001,49.0,0.0
0,950.0,2.0,42.56000000000024,237.2000000000003,48.8,0.0
0,950.0,3.0,42.54000000000028,237.00000000000034,48.6,0.0
0,950.0,4.0,42.50000000000031,237.0000000000004,49.0,0.0
0,950.0,5.0,42.52000000000028,237.1000000000001,49.0,0.0
0,950.0,6.0,42.480000000000196,237.00000000000034,49.2,0.0
0,950.0,7.0,42.55000000000033,237.30000000000038,49.1,0.0
0,950.0,8.0,42.5400000000002,237.1000000000003,48.8,0.0
0,950.0,9.0,42.57000000000023,237.40000000000032,49.1,0.0
0,999.0,0.0,42.37000000000018,237.20000000000076,50.7,0.0
0,999.0,1.0,42.340000000000245,237.20000000000053,51.0,0.0
0,999.0,2.0,42.40000000000027,237.3000000000005,50.6,0.0
0,999.0,3.0,42.38000000000016,237.1000000000007,50.4,0.0
0,999.0,4.0,42.44000000000026,237.50000000000057,50.6,0.0
0,999.0,5.0,42.36000000000029,237.20000000000059,50.8,0.0
0,999.0,6.0,42.33000000000023,237.00000000000057,50.7,0.0
0,999.0,7.0,42.360000000000234,237.10000000000045,50.6,0.0
0,999.0,8.0,42.39000000000024,237.40000000000057,50.9,0.0
0,999.0,9.0,42.43000000000018,237.30000000000067,50.3,0.0
