,x,y,yaw,curve,distance
0,0.7930112554615802,0.10551373707365513,0.12144569371116602,-4.9030168432621665e-17,0.0
1,0.8924892703563809,0.11764259222458473,0.12108704688737212,-0.0071579365629376515,0.1
2,0.9919698585434705,0.12969934617692747,0.12001097461111049,-0.01431980554885339,0.2
3,1.091455593315138,0.14161189773209643,0.11821708688734535,-0.021489378228304542,0.30000000000000004
4,1.190949047963672,0.15330814569150478,0.11570475181749358,-0.028670102535315392,0.4
5,1.2904527957813612,0.1647159888565656,0.11247312283441548,-0.03586493889424026,0.5
6,1.3899694100604951,0.17576332602869205,0.10852117701467051,-0.043076193250738005,0.6000000000000001
7,1.489501464093362,0.18637805600929724,0.10384776463416703,-0.050305346729908045,0.7000000000000001
8,1.589051531172251,0.19648807759979425,0.09845167015595882,-0.05755288165853514,0.8
9,1.688622184589451,0.20602128960159627,0.09233168484235006,-0.06481810409144279,0.9
10,1.788215997637251,0.21490559081611643,0.08548669116284195,-0.0720989634791621,1.0
11,1.8878355436079395,0.22306888004476777,0.07791575911975386,-0.07939187070923,1.1
12,1.9874833957938056,0.2304390560889635,0.06961825452943739,-0.08669151644758571,1.2000000000000002
13,2.0871621274871384,0.23694401775011667,0.06059395917376398,-0.09399069249664233,1.3
14,2.186874311980226,0.2425116638296405,0.05084320256917311,-0.1012801197634115,1.4000000000000001
15,2.286622522565358,0.24706989312894798,0.04036700488479235,-0.10854828737702546,1.5
16,2.3864093324512026,0.2505466073277303,0.029169184542994154,-0.11489708735698832,1.6
17,2.4862362176114012,0.25290747549118536,0.01833394108001044,-0.10211735158762049,1.7000000000000002
18,2.5861008098399436,0.2542504852959891,0.008774064831460841,-0.08932092455841079,1.8
19,2.6859998995358594,0.2547025856596706,0.0004900346638580075,-0.07652718828604638,1.9000000000000001
20,2.7859302770981755,0.25439072549975916,-0.006518737331046925,-0.06374896397611776,2.0
21,2.885888732925922,0.25344185373378403,-0.012253500915777019,-0.05099345312069065,2.1
22,2.985872057418127,0.25198291927927446,-0.016715825717136177,-0.03826319346631538,2.2
23,3.085877040973818,0.25014087105375965,-0.019907322499406452,-0.02555701371957005,2.3000000000000003
24,3.185900473992025,0.2480426579747688,-0.021829427373833723,-0.012870978112437528,2.4000000000000004
25,3.2859391468717756,0.24581522895983127,-0.022483248303489335,-0.00019931769587861256,2.5
26,3.3859898500120993,0.24358553292647614,-0.02186947321433,0.012464650530758466,2.6
27,3.4860493738120244,0.24148051879223276,-0.019988339162136357,0.025127612769666102,2.7
28,3.586114508670579,0.23962713547463027,-0.01683966225468517,0.03779535060179072,2.8000000000000003
29,3.686182044986792,0.23815233189119805,-0.012422928314782032,0.050471830944924696,2.9000000000000004
30,3.7862487731596923,0.23718305695946523,-0.006737444519566359,0.06315828991370409,3.0
31,3.886311483588308,0.23684625959696098,0.00021744760842009388,0.07585230944654257,3.1
32,3.986366966862385,0.23726887366034446,0.008435741717472267,0.0867588751711081,3.2
33,4.086412665995407,0.23852631109810224,0.016492091824628546,0.07427958439952258,3.3000000000000003
34,4.186448134951083,0.2405272821025354,0.023299610038224026,0.061794996982915414,3.4000000000000004
35,4.286473353852097,0.24314684308730888,0.028858268964552077,0.04931279836927239,3.5
36,4.386488302821146,0.24626005046608776,0.03316840430800757,0.03683633608650723,3.6
37,4.486492961980919,0.24974196065253704,0.03623045483450153,0.024365498670639505,3.7
38,4.586487311454105,0.25346763006032175,0.038044760936212764,0.011897593995518749,3.8000000000000003
39,4.686471331363398,0.2573121151031068,0.038611421646093,-0.0005717766020339179,3.9000000000000004
40,4.786445001831485,0.26115047219455734,0.037930209865318344,-0.013047848206445197,4.0
41,4.88640830298106,0.2648577577483383,0.03600054564993791,-0.025535823515777826,4.1000000000000005
42,4.986361214934812,0.26830902817811475,0.03282152758562994,-0.03804000141295378,4.2
43,5.086303717815432,0.27137933989755153,0.028392022493707588,-0.050562899027363405,4.3
44,5.186235791745613,0.27394374932031396,0.022710813889310986,-0.06310436471779182,4.4
45,5.286157416848043,0.2758773128600668,0.015776809685196697,-0.07566068203297835,4.5
46,5.386068573245415,0.2770550869304751,0.0075893095313276605,-0.08822366867272144,4.6000000000000005
47,5.485969241060419,0.277352127945204,-0.0018516681701899274,-0.10077977980253908,4.7
48,5.5858593999459405,0.27664353989055585,-0.012532614133110995,-0.11115896070139722,4.800000000000001
49,5.685738606469429,0.27484726854656416,-0.02333001178621022,-0.10501045426704533,4.9
50,5.785605215026795,0.2720029920453184,-0.03351343363855851,-0.09884458674003756,5.0
51,5.885457367933771,0.26817186383950226,-0.04308213933491766,-0.09267085067360942,5.1000000000000005
52,5.985293207506081,0.2634150373817994,-0.05203596381517034,-0.08649705681632754,5.2
53,6.085110876059458,0.25779366612489335,-0.06037520871522583,-0.0803294306976336,5.300000000000001
54,6.184908515909629,0.25136890352146785,-0.06810054053796032,-0.07417271733469354,5.4
55,6.284684269372323,0.24420190302420666,-0.0752128959420003,-0.0680302910365637,5.5
56,6.38443627876327,0.23635381808579317,-0.08171339434960294,-0.06190426781270457,5.6000000000000005
57,6.484162686398199,0.2278858021589113,-0.08760325795587369,-0.05579561839834896,5.7
58,6.58386163459284,0.21885900869624442,-0.09288373912835177,-0.04970428037799,5.800000000000001
59,6.68353126566292,0.20933459115047642,-0.09755605511646438,-0.04362926831355745,5.9
60,6.7831697219241684,0.19937370297429088,-0.10162132994215306,-0.037568781162496574,6.0
61,6.8827751456923165,0.18903749762037134,-0.10508054331366397,-0.03152030660244651,6.1000000000000005
